"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"APTR","1_nSPC","-2","-2.627","-1.418","2.4","1.631","3.273","0.266","0.27","0.28","0.28","0.076","0.076"
"APTR","2_BLT","-2","-2.627","-1.418","2.4","1.631","3.273","0.078","0.39","0.77","0.33","0.060","0.127"
"APVI","1_nSPC","-0.5","-1.2819"," 0.3480","0.86","0.2470","2.1426","0.063","0.063","6.1","6.1","0.39","0.39"
"APVI","2_BLT","-0.5","-1.2819"," 0.3480","0.86","0.2470","2.1426","0.026","0.042","8.2","9.5","0.21","0.40"
"ARME","1_nSPC","0.12","-0.80070"," 0.97953","0.73","0.2799","1.5468","0.025","0.025","5.1","5.1","0.127","0.13"
"ARME","2_BLT","0.12","-0.80070"," 0.97953","0.73","0.2799","1.5468","0.022","0.020","3.7","5.1","0.082","0.10"
"ARNI","1_nSPC","0.24","-0.7296"," 1.2174","3.5"," 0.8665","10.6954","0.019","0.019","0.59","0.59","0.011","0.0109"
"ARNI","2_BLT","0.24","-0.7296"," 1.2174","3.5"," 0.8665","10.6954","0.022","0.017","0.73","0.21","0.016","0.0036"
"AUCH","1_nSPC","0.56","-0.2828"," 1.4171","1.5","0.3023","4.0746","0.024","0.024","0.198","0.20","0.0048","0.0048"
"AUCH","2_BLT","0.56","-0.2828"," 1.4171","1.5","0.3023","4.0746","0.022","0.013","0.058","0.04","0.0013","0.0005"
"BACO","1_nSPC","-0.51","-1.5637"," 0.5265","1.5","0.6692","2.9648","0.034","0.034","1.5","1.5","0.052","0.052"
"BACO","2_BLT","-0.51","-1.5637"," 0.5265","1.5","0.6692","2.9648","0.012","0.020","2.3","1.5","0.028","0.030"
"BAUN","1_nSPC","-1.6","-1.946","-1.290","0.87","0.6885","1.0931","0.71","0.71","0.34","0.34","0.24","0.24"
"BAUN","2_BLT","-1.6","-1.946","-1.290","0.87","0.6885","1.0931","0.32","0.70","0.48","0.56","0.15","0.39"
"BAVI","1_nSPC","-0.51","-1.4566"," 0.4038","1.5","0.09755","6.83191","0.041","0.041","3.7","3.7","0.150","0.150"
"BAVI","2_BLT","-0.51","-1.4566"," 0.4038","1.5","0.09755","6.83191","0.013","0.022","5.6","3.8","0.074","0.083"
"BLCH","1_nSPC","2.2","-0.1144"," 4.6008","1075","1.604e-02","5.220e+03","0.007","0.0070","0.0341","3.4e-02","2.4e-04","2.4e-04"
"BLCH","2_BLT","2.2","-0.1144"," 4.6008","1075","1.604e-02","5.220e+03","0.011","0.0011","0.0069","6.4e-06","7.3e-05","7.2e-09"
"BLEN","1_nSPC","-1.6","-2.2184","-0.9544","0.89","0.3126","2.1007","0.218","0.22","0.033","0.033","0.0071","0.0071"
"BLEN","2_BLT","-1.6","-2.2184","-0.9544","0.89","0.3126","2.1007","0.025","0.11","0.057","0.064","0.0014","0.0071"
"BOAN","1_nSPC","-1.1","-2.3665"," 0.1743","5.8"," 1.576","13.394","0.0501","0.050","0.12","0.122","0.0061","0.0061"
"BOAN","2_BLT","-1.1","-2.3665"," 0.1743","5.8"," 1.576","13.394","0.0046","0.014","0.49","0.085","0.0023","0.0012"
"BOAX","1_nSPC","-0.17","-0.6413"," 0.2726","2.4","1.615","3.306","0.15","0.15","0.11","0.11","0.016","0.016"
"BOAX","2_BLT","-0.17","-0.6413"," 0.2726","2.4","1.615","3.306","0.12","0.13","0.26","0.11","0.030","0.015"
"CAAB","1_nSPC","-0.68","-1.5760"," 0.1961","1.8","0.6109","3.8154","0.076","0.076","33","33","2.5","2.5"
"CAAB","2_BLT","-0.68","-1.5760"," 0.1961","1.8","0.6109","3.8154","0.078","0.143","39","22","3.1","3.2"
"CAAM","1_nSPC","-1.7","-3.7441"," 0.1992","12"," 0.8854","57.2856","0.0509","0.0509","0.019","0.0194","0.00099","9.9e-04"
"CAAM","2_BLT","-1.7","-3.7441"," 0.1992","12"," 0.8854","57.2856","0.0018","0.0093","0.081","0.0068","0.00014","6.3e-05"
"CACA","1_nSPC","-1.1","-1.5777","-0.5975","2.1","1.189","3.298","0.154","0.15","0.42","0.42","0.064","0.064"
"CACA","2_BLT","-1.1","-1.5777","-0.5975","2.1","1.189","3.298","0.083","0.21","1.00","0.49","0.083","0.104"
"CACE","1_nSPC","-0.79","-2.8461"," 1.2491","3.6e+15","4.550e-02","2.804e+10","0.0040","0.0040","1.79","1.8e+00","0.00718","7.2e-03"
"CACE","2_BLT","-0.79","-2.8461"," 1.2491","3.6e+15","4.550e-02","2.804e+10","0.0026","0.0058","0.22","6.2e-17","0.00058","3.6e-19"
"CACO","1_nSPC","0.65","-0.7975"," 2.2195","0.13","0.02448","0.42900","0.0055","0.0055","0.033","0.033","0.00018","0.00018"
"CACO","2_BLT","0.65","-0.7975"," 2.2195","0.13","0.02448","0.42900","0.0093","0.0048","0.239","1.776","0.00222","0.00861"
"CADU","1_nSPC","-0.84","-1.3196","-0.3315","0.72","0.4180","1.1521","0.164","0.16","0.39","0.39","0.064","0.064"
"CADU","2_BLT","-0.84","-1.3196","-0.3315","0.72","0.4180","1.1521","0.063","0.14","0.25","0.34","0.016","0.047"
"CAFE","1_nSPC","-0.49","-2.1676"," 1.0917","5.1e+22","3.211e-07","7.093e+10","0.0158","0.0158","1","1.0e+00","0.0166","1.7e-02"
"CAFE","2_BLT","-0.49","-2.1676"," 1.0917","5.1e+22","3.211e-07","7.093e+10","0.0042","0.0069","2","3.9e-23","0.0085","2.7e-25"
"CAIG","1_nSPC","-0.34","-1.6045"," 0.9481","5.9"," 0.4529","27.4750","0.0123","0.012"," 21","21","0.26","0.26"
"CAIG","2_BLT","-0.34","-1.6045"," 0.9481","5.9"," 0.4529","27.4750","0.0098","0.014","188","32","1.85","0.44"
"CAJN","1_nSPC","-0.11","-1.4468"," 1.1529","0.74","0.1575","2.1884","0.018","0.0177","0.0286","0.029","5.1e-04","5.1e-04"
"CAJN","2_BLT","-0.11","-1.4468"," 1.1529","0.74","0.1575","2.1884","0.005","0.0056","0.0095","0.013","4.8e-05","7.2e-05"
"CALU","1_nSPC","-0.14","-0.7692"," 0.4764","2.2","0.9375","4.3084","0.1","0.10","3.1","3.1","0.32","0.32"
"CALU","2_BLT","-0.14","-0.7692"," 0.4764","2.2","0.9375","4.3084","0.2","0.23","4.5","2.0","0.91","0.46"
"CAMC","1_nSPC","2.1","1.288","3.117","2.7"," 0.2393","11.5587","0.0041","0.0041","0.009","0.009","3.7e-05","3.7e-05"
"CAMC","2_BLT","2.1","1.288","3.117","2.7"," 0.2393","11.5587","0.0788","0.0100","0.041","0.015","3.3e-03","1.5e-04"
