"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"PTZE","1_nSPC","-1.4","-2.84593"," 0.05893","1","0.09366","3.70314","0.0091","0.0091","0.09","0.09","0.00082","0.00082"
"PTZE","2_BLT","-1.4","-2.84593"," 0.05893","1","0.09366","3.70314","0.0073","0.0280","0.12","0.12","0.00086","0.00324"
"PYDI","1_nSPC","-0.84","-1.1721","-0.5106","2.5","2.095","3.059","0.30","0.30","0.3","0.30","0.091","0.091"
"PYDI","2_BLT","-0.84","-1.1721","-0.5106","2.5","2.095","3.059","0.22","0.39","1.1","0.42","0.234","0.166"
"RHRE","1_nSPC","-2.1","-3.5686","-0.7873","0.89","0.1319","2.8898","0.114","0.11","0.15","0.15","0.017","0.017"
"RHRE","2_BLT","-2.1","-3.5686","-0.7873","0.89","0.1319","2.8898","0.065","0.37","0.21","0.23","0.014","0.087"
"SACA","1_nSPC","-0.73","-1.6543"," 0.1682","2","0.800","3.921","0.0329","0.033","0.27","0.27","0.0090","0.0090"
"SACA","2_BLT","-0.73","-1.6543"," 0.1682","2","0.800","3.921","0.0074","0.015","0.46","0.23","0.0034","0.0036"
"SADI","1_nSPC","-0.52","-1.9160"," 0.9177","5.6"," 1.870","13.721","0.016","0.016","0.099","0.099","0.0015","0.0015"
"SADI","2_BLT","-0.52","-1.9160"," 0.9177","5.6"," 1.870","13.721","0.021","0.035","0.350","0.063","0.0075","0.0022"
"SASP","1_nSPC","0.27","-0.1915"," 0.7348","2.5","1.728","3.537","0.13","0.13","0.84","0.84","0.11","0.106"
"SASP","2_BLT","0.27","-0.1915"," 0.7348","2.5","1.728","3.537","0.16","0.12","1.90","0.76","0.30","0.094"
"SATI","1_nSPC","-0.036","-0.39313"," 0.30581","3.2","2.432","4.038","0.18","0.18","0.4","0.40","0.072","0.072"
"SATI","2_BLT","-0.036","-0.39313"," 0.30581","3.2","2.432","4.038","0.18","0.19","1.4","0.46","0.262","0.085"
"SCAL","1_nSPC","-0.69","-1.6320"," 0.3710","1.6","0.2983","5.6586","0.042","0.042","1.7","1.7","0.071","0.071"
"SCAL","2_BLT","-0.69","-1.6320"," 0.3710","1.6","0.2983","5.6586","0.022","0.042","2.4","1.5","0.053","0.063"
"SCFO","1_nSPC","-0.5","-0.8012","-0.1783","2.5","2.042","2.996","0.33","0.33","1.4","1.4","0.46","0.46"
"SCFO","2_BLT","-0.5","-0.8012","-0.1783","2.5","2.042","2.996","0.35","0.47","3.0","1.2","1.05","0.57"
"SCFR","1_nSPC","-1.1","-1.5447","-0.5674","4.3","2.297","7.423","0.10","0.10","1.4","1.43","0.15","0.15"
"SCFR","2_BLT","-1.1","-1.5447","-0.5674","4.3","2.297","7.423","0.11","0.26","3.1","0.74","0.34","0.19"
"SCGL","1_nSPC","-1.4","-2.1522","-0.7102","5.1","2.546","8.858","0.056","0.056","0.42","0.42","0.024","0.024"
"SCGL","2_BLT","-1.4","-2.1522","-0.7102","5.1","2.546","8.858","0.038","0.141","1.53","0.30","0.058","0.042"
"SCLY","1_nSPC","-1.4","-3.4062"," 0.6532","33","  0.2721","189.7091","0.0151","0.015","0.92","0.92","0.0139","0.01392"
"SCLY","2_BLT","-1.4","-3.4062"," 0.6532","33","  0.2721","189.7091","0.0018","0.007","1.33","0.04","0.0024","0.00028"
"SCNI","1_nSPC","-2.6","-3.996","-1.263","2.5"," 0.172","11.405","0.0344","0.034","1.1","1.08","0.0372","0.037"
"SCNI","2_BLT","-2.6","-3.996","-1.263","2.5"," 0.172","11.405","0.0066","0.082","0.8","0.33","0.0053","0.027"
"SCOV","1_nSPC","-0.04","-0.38447"," 0.29612","3.1","2.425","3.976","0.14","0.14","0.68","0.68","0.093","0.093"
"SCOV","2_BLT","-0.04","-0.38447"," 0.29612","3.1","2.425","3.976","0.22","0.23","2.01","0.65","0.443","0.147"
"SCPS","1_nSPC","-0.55","-1.04336","-0.09395","6.6"," 3.386","11.721","0.086","0.086","1.1","1.10","0.094","0.094"
"SCPS","2_BLT","-0.55","-1.04336","-0.09395","6.6"," 3.386","11.721","0.093","0.150","2.5","0.37","0.228","0.055"
"SCRU","1_nSPC","-1.1","-1.4793","-0.6707","2.3","1.577","3.327","0.194","0.19","2.7","2.7","0.52","0.52"
"SCRU","2_BLT","-1.1","-1.4793","-0.6707","2.3","1.577","3.327","0.065","0.17","5.3","2.3","0.34","0.38"
"SCSC","1_nSPC","-0.56","-1.083775","-0.004577","3.4","1.750","5.843","0.050","0.05","0.55","0.55","0.028","0.028"
"SCSC","2_BLT","-0.56","-1.083775","-0.004577","3.4","1.750","5.843","0.074","0.12","2.29","0.68","0.169","0.084"
"SCSI","1_nSPC","-2.1","-2.941","-1.162","2.6","1.141","5.198","0.0482","0.048","0.45","0.45","0.022","0.022"
"SCSI","2_BLT","-2.1","-2.941","-1.162","2.6","1.141","5.198","0.0098","0.072","2.13","0.81","0.021","0.059"
"SCSP","1_nSPC","2.2","1.603","2.759","1.4","0.2987","3.7190","0.025","0.025","1.55","1.55","0.039","0.039"
"SCSP","2_BLT","2.2","1.603","2.759","1.4","0.2987","3.7190","0.139","0.018","0.93","0.68","0.129","0.012"
"SCTR","1_nSPC","-0.51","-2.0957"," 1.0690","2.3","1.134","4.347","0.0072","0.0072","0.64","0.64","0.0047","0.0047"
"SCTR","2_BLT","-0.51","-2.0957"," 1.0690","2.3","1.134","4.347","0.0014","0.0024","1.36","0.59","0.0019","0.0014"
"SCXA","1_nSPC","-0.49","-1.6710"," 0.6552","2.5","0.7452","6.1630","0.028","0.028","2.2","2.2","0.062","0.062"
"SCXA","2_BLT","-0.49","-1.6710"," 0.6552","2.5","0.7452","6.1630","0.021","0.033","5.3","2.1","0.110","0.071"
"SIAR","1_nSPC","-0.15","-1.2570"," 0.9417","25"," 6.114","70.767","0.0059","0.0059","0.42","0.419","0.0025","0.00247"
"SIAR","2_BLT","-0.15","-1.2570"," 0.9417","25"," 6.114","70.767","0.0039","0.0045","1.84","0.074","0.0071","0.00033"
"SNDP","1_nSPC","1.4","0.6837","2.1070","2","0.8172","3.7515","0.010","0.010","0.042","0.042","0.00043","0.00043"
"SNDP","2_BLT","1.4","0.6837","2.1070","2","0.8172","3.7515","0.047","0.012","0.062","0.032","0.00291","0.00038"
"SOLD","1_nSPC","3.8","1.755","5.819","2156","5.781e-02","7.017e+03","0.00042","0.00042","0.036","0.03608","1.5e-05","1.5e-05"
"SOLD","2_BLT","3.8","1.755","5.819","2156","5.781e-02","7.017e+03","0.02280","0.00051","1.049","0.00049","2.4e-02","2.5e-07"
"SPBA","1_nSPC","-2.1","-4.2285","-0.1577","8.5"," 0.2988","44.6444","0.0262","0.026","18","17.7","0.463","0.463"
"SPBA","2_BLT","-2.1","-4.2285","-0.1577","8.5"," 0.2988","44.6444","0.0018","0.015","14"," 1.7","0.025","0.025"
"SPQE","1_nSPC","-0.3","-1.4993"," 0.9153","4.2"," 0.04796","26.26456","0.018","0.018","158","158","2.8","2.8"
"SPQE","2_BLT","-0.3","-1.4993"," 0.9153","4.2"," 0.04796","26.26456","0.025","0.034","385"," 92","9.7","3.1"
"STAL","1_nSPC","-0.46","-2.2890"," 1.3429","589","   0.423","3703.054","0.064","0.064","0.40","0.4019","0.026","2.6e-02"
"STAL","2_BLT","-0.46","-2.2890"," 1.3429","589","   0.423","3703.054","0.034","0.053","0.84","0.0014","0.029","7.5e-05"
"STBN","1_nSPC","-1.4","-2.0173","-0.7114","1.9","1.027","3.146","0.086","0.086","0.027","0.027","0.0024","0.0024"
"STBN","2_BLT","-1.4","-2.0173","-0.7114","1.9","1.027","3.146","0.022","0.082","0.032","0.017","0.0007","0.0014"
"STFA","1_nSPC","0.2","-0.1524"," 0.5568","3","2.033","4.220","0.26","0.26","0.21","0.21","0.056","0.056"
"STFA","2_BLT","0.2","-0.1524"," 0.5568","3","2.033","4.220","0.35","0.31","0.40","0.13","0.139","0.040"
"STNI","1_nSPC","-2.2","-4.3373","-0.2463","14"," 0.09469","72.87433","0.11086","0.1109","0.22","0.216","0.02393","2.4e-02"
"STNI","2_BLT","-2.2","-4.3373","-0.2463","14"," 0.09469","72.87433","0.00072","0.0066","0.18","0.013","0.00013","8.9e-05"
"STSP","1_nSPC","1.9","0.878","2.931","115","5.317e-02","1.172e+03","0.019","0.0186","0.14","0.1404","0.0026","2.6e-03"
"STSP","2_BLT","1.9","0.878","2.931","115","5.317e-02","1.172e+03","0.016","0.0024","0.18","0.0016","0.0028","3.8e-06"
"STST","1_nSPC","-2","-4.0091","-0.1686","5.4"," 0.2975","23.8037","0.02175","0.0217","0.033","0.033","7.2e-04","0.00072"
"STST","2_BLT","-2","-4.0091","-0.1686","5.4"," 0.2975","23.8037","0.00072","0.0055","0.106","0.020","7.6e-05","0.00011"
"SUBU","1_nSPC","-0.46","-0.7878","-0.1176","2.5","1.918","3.261","0.30","0.30","0.14","0.14","0.041","0.041"
"SUBU","2_BLT","-0.46","-0.7878","-0.1176","2.5","1.918","3.261","0.19","0.28","0.66","0.26","0.128","0.073"
"SUCH","1_nSPC","-0.57","-1.08809","-0.02289","0.4","0.1741","0.7611","0.137","0.137","0.24","0.24","0.032","0.032"
"SUCH","2_BLT","-0.57","-1.08809","-0.02289","0.4","0.1741","0.7611","0.033","0.056","0.56","1.40","0.018","0.079"
"SURG","1_nSPC","0.99","0.548","1.417","392","191.2","720.8","0.10","0.102","0.029","0.029","0.003","0.00298"
"SURG","2_BLT","0.99","0.548","1.417","392","191.2","720.8","0.09","0.035","7.593","0.019","0.680","0.00069"
"THAM","1_nSPC","-1","-1.5166","-0.5513","1.4","0.6591","2.6941","0.214","0.21","0.032","0.032","0.0069","0.0069"
"THAM","2_BLT","-1","-1.5166","-0.5513","1.4","0.6591","2.6941","0.094","0.22","0.157","0.112","0.0147","0.0248"
"THHA","1_nSPC","-0.25","-0.7444"," 0.2366","2.5","1.350","4.158","0.10","0.10","0.038","0.038","0.0040","0.004"
"THHA","2_BLT","-0.25","-0.7444"," 0.2366","2.5","1.350","4.158","0.11","0.13","0.093","0.038","0.0098","0.005"
"THLU","1_nSPC","0.45","0.1163","0.7834","1.9","1.447","2.511","0.29","0.29","0.031","0.031","0.009","0.009"
"THLU","2_BLT","0.45","0.1163","0.7834","1.9","1.447","2.511","0.30","0.21","0.214","0.111","0.064","0.024"
"THPU","1_nSPC","-1.4","-2.6447","-0.1159","3.1"," 0.1497","14.6156","0.056","0.056","0.46","0.46","0.026","0.026"
"THPU","2_BLT","-1.4","-2.6447","-0.1159","3.1"," 0.1497","14.6156","0.022","0.079","1.69","0.54","0.036","0.043"
"THQU","1_nSPC","-0.87","-1.2194","-0.5164","3.3","2.640","3.933","0.66","0.66","0.21","0.21","0.14","0.14"
"THQU","2_BLT","-0.87","-1.2194","-0.5164","3.3","2.640","3.933","0.68","0.84","1.16","0.36","0.79","0.30"
"THTR","1_nSPC","-2","-4.0761"," 0.1236","6.3"," 0.6608","27.3128","0.0449","0.045","0.23","0.23","0.0104","0.0104"
"THTR","2_BLT","-2","-4.0761"," 0.1236","6.3"," 0.6608","27.3128","0.0065","0.046","0.68","0.11","0.0044","0.0049"
"TROB","1_nSPC","-1.1","-2.21341","-0.06896","6"," 2.362","11.734","0.042","0.042","13","13","0.56","0.56"
"TROB","2_BLT","-1.1","-2.21341","-0.06896","6"," 2.362","11.734","0.010","0.031","62","10","0.64","0.32"
"VALO","1_nSPC","-0.051","-0.53717"," 0.41862","1.4","0.8194","2.3167","0.069","0.069","1.1","1.12","0.077","0.077"
"VALO","2_BLT","-0.051","-0.53717"," 0.41862","1.4","0.8194","2.3167","0.038","0.040","1.2","0.88","0.047","0.036"
"VAST","1_nSPC","0.099","-0.34232"," 0.56102","2.1","1.250","3.450","0.049","0.049","0.036","0.036","0.0018","0.0018"
"VAST","2_BLT","0.099","-0.34232"," 0.56102","2.1","1.250","3.450","0.047","0.043","0.067","0.031","0.0032","0.0013"
"WRAS","1_nSPC","1.9","1.525","2.310","5.3"," 1.720","13.380","0.042","0.042","0.062","0.062","0.0026","0.0026"
"WRAS","2_BLT","1.9","1.525","2.310","5.3"," 1.720","13.380","0.137","0.023","0.304","0.058","0.0416","0.0013"
"XAAU","1_nSPC","0.62","-0.4894"," 1.6094","3.2"," 0.5143","11.4226","0.033","0.0326","0.51","0.51","0.017","0.0165"
"XAAU","2_BLT","0.62","-0.4894"," 1.6094","3.2"," 0.5143","11.4226","0.011","0.0061","1.15","0.36","0.013","0.0022"
"ZACO","1_nSPC","-1.5","-1.960","-1.117","2.3","1.619","3.004","0.316","0.32","0.24","0.24","0.075","0.075"
"ZACO","2_BLT","-1.5","-1.960","-1.117","2.3","1.619","3.004","0.061","0.23","0.57","0.25","0.035","0.058"
"ZERO","1_nSPC","-0.25","-1.0324"," 0.4656","2","0.9496","3.7575","0.052","0.052","0.21","0.21","0.011","0.0110"
"ZERO","2_BLT","-0.25","-1.0324"," 0.4656","2","0.9496","3.7575","0.043","0.055","0.27","0.13","0.011","0.0072"
"ZESC","1_nSPC","-0.43","-0.7339","-0.1218","1.3","0.919","1.933","0.26","0.26","0.17","0.17","0.043","0.043"
"ZESC","2_BLT","-0.43","-0.7339","-0.1218","1.3","0.919","1.933","0.16","0.23","0.32","0.24","0.053","0.056"
"ZEVE","1_nSPC","-1.2","-1.6593","-0.8205","0.87","0.5229","1.3146","0.224","0.22","0.29","0.29","0.065","0.065"
"ZEVE","2_BLT","-1.2","-1.6593","-0.8205","0.87","0.5229","1.3146","0.075","0.22","0.52","0.59","0.039","0.131"
