"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"INPA","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"INPA","2_BLT","Global",0,2.41,0,0,0,0,0,0
"INUM","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"JACK","1_nSPC","Global",0,2.41,0,0,0.01,0.01,0,0
"KUSA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"KUSA","2_BLT","Global",0,2.41,0.01,0.01,0.02,0.01,0,0
"KYCI","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"KYCI","2_BLT","Global",0,2.41,0.02,0.02,0.01,0,0,0
"KYHA","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"KYSA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"KYSA","2_BLT","Global",0,2.41,0.13,0.13,0.01,0,0,0
"KYVA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"KYVA","2_BLT","Global",0,2.41,0.01,0.01,0.01,0.01,0,0
"LAFO","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"LAPH","1_nSPC","Global",0,2.41,0.34,0.34,0,0,0,0
"LAPH","2_BLT","Global",0,2.41,0.25,0.25,0.01,0,0,0
"LIZA","1_nSPC","Global",0,2.41,0.04,0.04,0,0,0,0
"LIZA","2_BLT","Global",0,2.41,0.02,0.02,0.01,0,0,0
"LUFU","1_nSPC","Global",0,2.41,0.3,0.3,0,0,0,0
"LUFU","2_BLT","Global",0,2.41,0.18,0.18,0.01,0,0,0
"LUKA","1_nSPC","Global",0,2.41,0.28,0.28,0.04,0.04,0.01,0.01
"LUKA","2_BLT","Global",0,2.41,0.32,0.32,0.05,0.02,0.02,0.01
"MABI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"MABR","1_nSPC","Global",0,2.41,0.07,0.07,0,0,0,0
"MABR","2_BLT","Global",0,2.41,0.05,0.05,0.01,0,0,0
"MAGE","1_nSPC","Global",0,2.41,0.29,0.29,0.01,0.01,0,0
"MAGE","2_BLT","Global",0,2.41,0.3,0.3,0.01,0,0,0
"MENI","1_nSPC","Global",0,2.41,0.29,0.29,0.01,0.01,0,0
"MENI","2_BLT","Global",0,2.41,0.2,0.2,0.01,0.01,0,0
"MEVI","1_nSPC","Global",0,2.41,0.49,0.49,0,0,0,0
"MEVI","2_BLT","Global",0,2.41,0.33,0.33,0.01,0,0,0
"MOGR","1_nSPC","Global",0,2.41,0.28,0.28,0,0,0,0
"MOGR","2_BLT","Global",0,2.41,0.15,0.15,0.01,0,0,0
"MOSP","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"MUFL","1_nSPC","Global",0,2.41,0.12,0.12,0.02,0.02,0,0
"MUFL","2_BLT","Global",0,2.41,0.05,0.05,0.02,0.01,0,0
"MUMI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"MUPF","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"MUVA","1_nSPC","Global",0,2.41,0.07,0.07,0.03,0.03,0,0
"MUVA","2_BLT","Global",0,2.41,0.06,0.06,0.06,0.02,0,0
"MYAM","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"MYAM","2_BLT","Global",0,2.41,0.01,0.01,0.01,0,0,0
"MYBE","1_nSPC","Global",0,2.41,0.15,0.15,0.01,0.01,0,0
"MYBE","2_BLT","Global",0,2.41,0.2,0.2,0.02,0.01,0,0
"MYKU","1_nSPC","Global",0,2.41,0.06,0.06,0.03,0.03,0,0
"MYKU","2_BLT","Global",0,2.41,0.06,0.06,0.02,0.01,0,0
"MYMA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"MYSP","1_nSPC","Global",0,2.41,0.01,0.01,0.01,0.01,0,0
"MYVI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"NAAN","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"NABR","1_nSPC","Global",0,2.41,0.22,0.22,0.01,0.01,0,0
"NABR","2_BLT","Global",0,2.41,0.15,0.15,0.02,0.01,0,0
"NAHE","1_nSPC","Global",0,2.41,0.26,0.26,0.01,0.01,0,0
"NAHE","2_BLT","Global",0,2.41,0.13,0.13,0.06,0.02,0.01,0
"NALI","1_nSPC","Global",0,2.41,0.63,0.63,0.01,0.01,0,0
"NALI","2_BLT","Global",0,2.41,0.55,0.55,0.01,0,0.01,0
"NASP","1_nSPC","Global",0,2.41,0.02,0.02,0.02,0.02,0,0
"NASP","2_BLT","Global",0,2.41,0.02,0.02,0.02,0.01,0,0
"NAUN","1_nSPC","Global",0,2.41,0.29,0.29,0,0,0,0
"NAUN","2_BLT","Global",0,2.41,0.25,0.25,0.01,0,0,0
"NEAU","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"NEED","1_nSPC","Global",0,2.41,0,0,0.02,0.02,0,0
"NEMA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"NEMA","2_BLT","Global",0,2.41,0,0,0,0,0,0
"NESA","1_nSPC","Global",0,2.41,0.02,0.02,0,0,0,0
"NESA","2_BLT","Global",0,2.41,0.01,0.01,0.01,0,0,0
"NESP","1_nSPC","Global",0,2.41,0,0,0.01,0.01,0,0
